"GaugeLID"	"Location"	"Latitude"	"Longitude"	"Waterbody"	"State"	"Units"	"Action"	"Flood"	"Moderate"	"Major"	"URL"	"USGS"	"Action_Q"	"Flood_Q"	"Moderate_Q"	"Major_Q"
"SJSM7"	"St. Joseph"	39.753333	-94.856944	"Missouri River"	"MO"	"ft"	14	17	21	27	"http://water.weather.gov/ahps2/hydrograph.php?wfo=eax&gage=sjsm7"	"06818000"	74841.672270076	93645.7166295772	122924.789450011	198796.715574267
"SJZM7"	"Stockton"	37.735833	-93.779722	"Sac River"	"MO"	"ft"	15	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sgf&gage=sjzm7"	"06919020"	4255.09395890252	NA	NA	NA
"SKEC2"	"Montezuma"	39.605556	-105.9425	"Snake River (CO)"	"CO"	"ft"	3.3	3.8	4.5	5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bou&gage=skec2"	"09047500"	1229.67030317199	NA	NA	NA
"SKLA2"	"Skilak Lake"	60.466389	-150.601389	"Kenai River"	"AK"	"ft"	12	13	14.2	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pafc&gage=skla2"	"15266110"	14148.6450285149	17817.5417004402	22756.8292574986	31261.9550845834
"SKMT2"	"Skidmore"	28.282222	-97.620556	"Aransas River"	"TX"	"ft"	7	13	14	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=crp&gage=skmt2"	"08189700"	355.053216771049	1273.21348063489	1485.3601283224	3127.8708420982
"SKTK1"	"Stockton"	39.559444	-99.285556	"Bow Creek"	"KS"	"ft"	8	9	12	13.6	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gid&gage=sktk1"	"06871500"	303.694015567195	620.678943001804	3794.085689918	9741.24013110236
"SKVP1"	"Strickersville"	39.7475	-75.770833	"White Clay Creek"	"PA"	"ft"	9	9.5	11	12	"http://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=skvp1"	"01478245"	3530.90952992639	4074.28256063548	5912.34161902414	7307.46354675999
"SLAC2"	"Dillon"	39.639722	-106.039722	"Straight Creek (CO)"	"CO"	"ft"	5.3	6	7	7.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=bou&gage=slac2"	"09051050"	203.287412060302	NA	NA	NA
"SLAM7"	"LaRussell"	37.150278	-94.061389	"Spring River"	"MO"	"ft"	5.5	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sgf&gage=slam7"	"07185700"	1771.56081907028	NA	NA	NA
"SLBI3"	"Shelby"	41.182778	-87.340278	"Kankakee River"	"IN"	"ft"	8.8	9	11	12.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lot&gage=slbi3"	"05518000"	3056.02848812995	3178.59829237818	4533.93356934611	5702.14816743024
"SLCA3"	"Chrysotile -Salt River Canyon"	33.798056	-110.499167	"Salt River"	"AZ"	"ft"	15	18	23	27	"http://water.weather.gov/ahps2/hydrograph.php?wfo=psr&gage=slca3"	"09497500"	44048.6832603008	68226.6840044636	124442.633765114	185830.327020163
"SLDM8"	"Livingston"	45.738361	-110.479469	"Shields River"	"MT"	"ft"	NA	5.5	6.3	6.8	"http://water.weather.gov/ahps2/hydrograph.php?wfo=byz&gage=sldm8"	"06195600"	NA	3313.05748490202	NA	NA
"SLLM7"	"Sullivan"	38.158333	-91.108333	"Meramec River"	"MO"	"ft"	9	11	20	29	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lsx&gage=sllm7"	"07014500"	6621.47781464684	9569.1562780012	28745.5023116566	56876.7066883059
"SLMN6"	"Salamanca"	42.156389	-78.715556	"Allegheny River"	"NY"	"ft"	9	12	14	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=buf&gage=slmn6"	"03011020"	14309.7907139266	23472.3234133601	30431.0237622493	59088.5929117179
"SLMO3"	"Salem"	44.944167	-123.0425	"Willamette River"	"OR"	"ft"	21.2	28	NA	32	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pqr&gage=slmo3"	"14191000"	94022.4798656905	154015.278391076	NA	201897.457934322
"SLNK1"	"Salina"	38.844444	-97.668056	"Mulberry Creek (KS)"	"KS"	"ft"	22	24	26	27.4	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ict&gage=slnk1"	"06869950"	3359.08862663691	4246.9963381219	11063.1934433386	25008.238387026
"SLNP4"	"San Lorenzo"	18.185833	-65.961667	"Rio Grande De Loiza"	"PR"	"ft"	11	14	21	28	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sju&gage=slnp4"	"50051800"	1636.6926441566	4540.41628254298	13656.2899033384	30006.3249235258
"SLNS2"	"Lead"	44.298889	-103.867222	"Spearfish Creek"	"SD"	"ft"	9	11	13	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=unr&gage=slns2"	"06430770"	340	NA	NA	NA
"SLOW4"	"Lovell"	44.838611	-108.434444	"Shoshone River"	"WY"	"ft"	10	11	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=riw&gage=slow4"	"06285100"	6837.4626197254	8656.6439022533	NA	NA
"SLPA3"	"Priest Road-Tempe"	33.439444	-111.960278	"Salt River"	"AZ"	"ft"	7	16	18	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=psr&gage=slpa3"	"09512165"	14615.4567582481	142012.946228359	NA	NA
"SLRA3"	"Roosevelt"	33.619444	-110.920833	"Salt River"	"AZ"	"ft"	24	30	34	36	"http://water.weather.gov/ahps2/hydrograph.php?wfo=psr&gage=slra3"	"09498500"	62117.5136347396	NA	NA	NA
"SLRM2"	"Rockdale"	39.361667	-76.761667	"Scotts Level Branch"	"MD"	"ft"	5	7	9	10	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lwx&gage=slrm2"	"01589290"	917.174730388995	2107.80614419011	NA	NA
"SLTS1"	"Highway 11"	35.083889	-82.46	"North Saluda River"	"SC"	"ft"	10	12	15	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gsp&gage=slts1"	"021623975"	1192.21919109046	NA	NA	NA
"SLVM4"	"L`Anse"	46.804167	-88.316944	"Silver River"	"MI"	"ft"	13	14	17	19	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mqt&gage=slvm4"	"04043150"	2558.63660812319	2911.89692780576	NA	NA
"SLYP1"	"Shirleysburg"	40.281944	-77.890833	"Aughwick Creek"	"PA"	"ft"	8	10	12	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ctp&gage=slyp1"	"01564512"	3399.9840155229	5539.78024741149	8695.78364376688	46267.6374470494
"SMAF1"	"Sumatra"	29.949167	-85.015556	"Apalachicola River"	"FL"	"ft"	8	9.5	11.5	13.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tae&gage=smaf1"	"02359170"	45641.4779570084	67686.3397374332	107659.994907474	160361.768837927
"SMAG1"	"Smyrna"	33.893611	-84.457778	"Rottenwood Creek"	"GA"	"ft"	10	14	19	23	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=smag1"	"02335910"	3369.64620359959	NA	NA	NA
"SMBA3"	"Bagdad"	34.305833	-113.464444	"Santa Maria River"	"AZ"	"ft"	10	11	12	13	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fgz&gage=smba3"	"09424900"	26353.4651727774	32003.4690143185	37911.4250838774	44019.6155663448
"SMCG1"	"Marietta"	33.979167	-84.452222	"Sewell Mill Creek"	"GA"	"ft"	9	11	16	20	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=smcg1"	"023358685"	1409.46340269308	2572.07532103499	NA	NA
"SMCW4"	"Wheatland"	41.911111	-105.126667	"Sybille Creek"	"WY"	"ft"	5	6	7	8	"http://water.weather.gov/ahps2/hydrograph.php?wfo=cys&gage=smcw4"	"06665790"	2108	NA	NA	NA
"SMDP1"	"Shermans Dale"	40.323333	-77.169167	"Sherman Creek"	"PA"	"ft"	5	9	11	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ctp&gage=smdp1"	"01568000"	2261.36889059201	7569.97714952381	11338.9089839502	22705.7838113831
"SMFG1"	"Starrs Mill"	33.328333	-84.509167	"Whitewater Creek"	"GA"	"ft"	8	10	15	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=smfg1"	"02344748"	886.023017841898	1363.13608142225	NA	NA
"SMFV2"	"Seven Mile Ford"	36.807222	-81.622222	"Middle Fork Holston River"	"VA"	"ft"	7	8	9	10	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=smfv2"	"03474000"	7903.77033801712	9800.67004013618	11833.9514715964	13841.2636677088
"SMHM7"	"Smithville"	39.388056	-94.578889	"Little Platte River"	"MO"	"ft"	21	27	30.5	35	"http://water.weather.gov/ahps2/hydrograph.php?wfo=eax&gage=smhm7"	"06821150"	1386.35453669983	3755.76229803967	6138.39761887359	12906.2577714353
"SMHS1"	"North Main St Columbia"	34.027222	-81.041944	"Smith Branch (SC)"	"SC"	"ft"	8.5	9	10	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=cae&gage=smhs1"	"02162093"	1476.88656181744	1617.18166594729	1915.44049800154	NA
"SMIN1"	"St. Michael"	41.0325	-98.740556	"South Loup River"	"NE"	"ft"	6.5	7.5	12	15	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gid&gage=smin1"	"06784000"	3229.59724324703	4624.02428902234	NA	NA
"SMIT2"	"Smithville"	30.0125	-97.161667	"Colorado River (TX)"	"TX"	"ft"	10	20	23	28	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=smit2"	"08159500"	11483.7405450934	35081.1529465632	44378.841354487	61574.3641699159
"SMML1"	"Simmesport"	30.9825	-91.798333	"Atchafalaya River"	"LA"	"ft"	46	47	50	60	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lch&gage=smml1"	"07381490"	720572.583298802	742300	NA	NA
"SMMV2"	"Martinsville"	36.661111	-79.880833	"Smith River"	"VA"	"ft"	9	11	14	16	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=smmv2"	"02073000"	9153.57230323267	12500.921340342	18602.4375804484	23330.028934714
"SMNI1"	"Salmon"	45.183333	-113.894444	"Salmon River"	"ID"	"ft"	7	7.5	8.5	9.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mso&gage=smni1"	"13302500"	12156.7872643028	13977.4209846276	18000	NA
"SMWV2"	"Woolwine"	36.778333	-80.249444	"Smith River"	"VA"	"ft"	8	9	11	13	"http://water.weather.gov/ahps2/hydrograph.php?wfo=rnk&gage=smwv2"	"02071530"	1365.62187371026	1800.59153500975	2816.88813996177	4030.95192508936
"SNAI1"	"Blackfoot"	43.197283	-112.369297	"Snake River"	"ID"	"ft"	9.5	10.5	11.5	13	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pih&gage=snai1"	"13062500"	18381.7173570155	23625.2264566328	29430.2689604423	39129.3088127121
"SNBT2"	"San Saba"	31.217778	-98.564167	"Colorado River (TX)"	"TX"	"ft"	25	30	34	38	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=snbt2"	"08147000"	29060.4628355708	41641.2922350877	53640.2750667578	66602.6891882961
"SNCA3"	"Peridot"	33.296389	-110.450833	"San Carlos River"	"AZ"	"ft"	10	11	12	13	"http://water.weather.gov/ahps2/hydrograph.php?wfo=twc&gage=snca3"	"09468500"	7204.33295741448	10237.9509349195	14059.6461572971	18747.3430297474
"SNCC2"	"Cedaredge"	38.984722	-107.853611	"Surface Creek"	"CO"	"ft"	4	5	6	8	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gjt&gage=sncc2"	"09143000"	568.167844522968	NA	NA	NA
"SNCK1"	"Seneca"	39.947778	-96.108333	"Turkey Creek (KS)"	"KS"	"ft"	16	21	23.5	40	"http://water.weather.gov/ahps2/hydrograph.php?wfo=top&gage=snck1"	"06814000"	4379.29092795638	7081.64024402954	11193.6188408525	NA
"SNCN5"	"Sanchez"	35.654722	-104.378611	"Canadian River"	"NM"	"ft"	21	22	26	30	"http://water.weather.gov/ahps2/hydrograph.php?wfo=abq&gage=sncn5"	"07221500"	30949.2342080179	35089.7470010985	55360.2432607671	82481.1286800479
"SNCP1"	"St Charles"	40.994444	-79.394444	"Red Bank Creek"	"PA"	"ft"	14.1	17	20	22	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pbz&gage=sncp1"	"03032500"	19110.9281313083	29325.7278888257	42868.3683882328	53345.3116475112
"SNDK1"	"Scandia"	39.798333	-97.790833	"Republican River"	"KS"	"ft"	5	10	13	15	"http://water.weather.gov/ahps2/hydrograph.php?wfo=top&gage=sndk1"	"06854500"	1899.88544730606	7522.47798984867	13229.6847019447	18168.1061814324
"SNDO3"	"Bull Run"	45.448611	-122.245	"Sandy River"	"OR"	"ft"	19.3	19.3	NA	21.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pqr&gage=sndo3"	"14142500"	41465.7232102614	41465.7232102614	NA	58464.6002917984
"SNKG1"	"Whitesburg"	33.529444	-84.928333	"Snake Creek"	"GA"	"ft"	10	12	14	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=snkg1"	"02337500"	3853.36326849974	5459.75123354769	7303.41064671086	10514.4154545547
"SNMM4"	"Sumnerville"	41.913333	-86.213056	"Dowagiac River"	"MI"	"ft"	6	8	9	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=iwx&gage=snmm4"	"04101800"	453.142769450807	825.212724959701	1088.19267957254	NA
"SNNP1"	"Sinnemahoning"	41.317222	-78.103333	"Sinnemahoning Creek"	"PA"	"ft"	13	17	19	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ctp&gage=snnp1"	"01543500"	25309.3304772699	39848.693296987	47827.1545638757	56150.1864259
"SNOA2"	"Seward"	60.286389	-149.338611	"Snow River"	"AK"	"ft"	12	16	17	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pafc&gage=snoa2"	"15243900"	11832.1887683393	NA	NA	NA
"SNPT2"	"Loop 410"	29.321944	-98.45	"San Antonio River"	"TX"	"ft"	12	12	20	26	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=snpt2"	"08178565"	5121.2605502611	5121.2605502611	18430.6565738687	37178.3912636864
"SNWF1"	"Sumatra (CR 22)"	30.038611	-84.843889	"New River"	"FL"	"ft"	22	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tae&gage=snwf1"	"02330400"	1261.01670989665	NA	NA	NA
"SNWM4"	"Sidnaw"	46.584167	-88.575833	"Sturgeon River"	"MI"	"ft"	11	12	15	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mqt&gage=snwm4"	"04040500"	4500.72703755956	5647.98221151984	NA	NA
"SNZM7"	"Sumner"	39.639444	-93.272778	"Grand River"	"MO"	"ft"	21	26	28	40	"http://water.weather.gov/ahps2/hydrograph.php?wfo=eax&gage=snzm7"	"06902000"	13215.8024972129	21533.7277447123	25711.1798965931	113373.585889709
"SOHN3"	"Merrimack"	42.857586	-71.5062	"Souhegan River"	"NH"	"ft"	8	9	11	13	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gyx&gage=sohn3"	"01094000"	3793.71013225292	5001.29230898097	7805.90398296215	11046.7906358642
"SOLC1"	"Soledad"	36.280556	-121.372778	"Arroyo Seco (Monterey)"	"CA"	"ft"	12	NA	14	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mtr&gage=solc1"	"11152000"	13592.6972921577	NA	19004.5139532496	NA
"SOLT2"	"Sour Lake"	30.105833	-94.334444	"Pine Island Bayou"	"TX"	"ft"	22	25	29	32	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lch&gage=solt2"	"08041700"	846.010914422002	1578.83915219135	5310.14651403246	13590.1058694033
"SONP1"	"Sonestown"	41.356944	-76.535	"Muncy Creek"	"PA"	"ft"	5	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ctp&gage=sonp1"	"01552500"	1391.81742677013	NA	NA	NA
"SOPF1"	"Sopchoppy (FR 343)"	30.129167	-84.494444	"Sopchoppy River"	"FL"	"ft"	20	28	30	34	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tae&gage=sopf1"	"02327100"	995.737884833961	2600.28277735263	3302.2508022087	6772.64386633037
"SOQC1"	"Soquel"	36.991389	-121.954722	"Soquel Creek"	"CA"	"ft"	13	16	18	22	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mtr&gage=soqc1"	"11160000"	4763.09285172641	7311.42473974591	9280.56272815858	13830.3571140882
"SORI2"	"Shorewood"	41.522222	-88.1925	"Du Page River"	"IL"	"ft"	6	6.5	8	10	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lot&gage=sori2"	"05540500"	4997.1981102527	5960.44158481457	9065.97194248781	13317.0268643614
"SOUG1"	"Lithonia"	33.629722	-84.128611	"South River"	"GA"	"ft"	10	12	17	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=soug1"	"02204070"	5962.98242181643	10100.9872024777	NA	NA
"SOUT2"	"South Bend"	33.024167	-98.643611	"Brazos River"	"TX"	"ft"	19	21	28	34	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=sout2"	"08088000"	11044.4863380075	13703.8084918909	25701.033809803	38734.3339263966
"SPDI1"	"Spalding"	46.448611	-116.826389	"Clearwater River"	"ID"	"ft"	17	18	19	19.4	"http://water.weather.gov/ahps2/hydrograph.php?wfo=otx&gage=spdi1"	"13342500"	89495.2990956441	103523.48366622	119312.640155979	126165.194852774
"SPDT2"	"Splendora"	30.2325	-95.168056	"Peach Creek"	"TX"	"ft"	11	13	16	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=spdt2"	"08071000"	642.838983303979	1114.20494917953	2901.32966804674	3969.03854688832
"SPEI3"	"Speedway"	39.7875	-86.228056	"Little Eagle Creek"	"IN"	"ft"	4	6	8	15.2	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ind&gage=spei3"	"03353600"	448.143785885909	1005.20531256386	1764.0600149515	NA
"SPEO2"	"Sperry"	36.278333	-95.953889	"Bird Creek"	"OK"	"ft"	21	21	24	29	"http://water.weather.gov/ahps2/hydrograph.php?wfo=tsa&gage=speo2"	"07177500"	10992.265946157	10992.265946157	14068.3763369183	25121.7247516138
"SPGN4"	"Springfield"	40.686389	-74.312222	"Rahway River"	"NJ"	"ft"	4.5	5.5	7	9	"http://water.weather.gov/ahps2/hydrograph.php?wfo=okx&gage=spgn4"	"01394500"	691.256136683743	1035.9321372003	1680.99947965066	4001.06654880475
"SPHL1"	"Springhill"	32.994444	-93.396389	"Bayou Dorcheat"	"LA"	"ft"	10.5	11	18	21	"http://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=sphl1"	"07348700"	725.609600690779	863.744971263722	17011.690546173	31096.303500166
"SPJG1"	"Atlanta"	33.802778	-84.340833	"South Fork Peachtree Creek"	"GA"	"ft"	11	13	15	17	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ffc&gage=spjg1"	"02336240"	2349.68849304141	3254.20340172235	4250.13714418234	5250.01990442941
"SPKN1"	"Sparks"	42.902222	-100.362222	"Niobrara River"	"NE"	"ft"	5	6	10	12	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lbf&gage=spkn1"	"06461500"	4929.28510546273	7731.27029563783	NA	NA
"SPKP1"	"Spruce Creek"	40.6125	-78.140833	"Little Juniata River"	"PA"	"ft"	6	8	10	14	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ctp&gage=spkp1"	"01558000"	3383.5321727138	5897.30041524708	8759.17167599761	17420.4272501695
"SPLI4"	"Spillville"	43.207222	-91.950278	"Turkey River"	"IA"	"ft"	7	9	11	13	"http://water.weather.gov/ahps2/hydrograph.php?wfo=arx&gage=spli4"	"05411600"	1338.38914591297	2289.38165397465	7504.96151566817	NA
"SPLN1"	"St. Paul"	41.203611	-98.446111	"Middle Loup River"	"NE"	"ft"	7	8	10	12	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gid&gage=spln1"	"06785000"	37841.4964806921	NA	NA	NA
"SPMT2"	"Spearman"	36.202222	-101.305556	"Palo Duro Creek"	"TX"	"ft"	9	20	21	22	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ama&gage=spmt2"	"07233500"	470.748332759936	4970.89793210969	6769.18069785894	9030.39308337984
"SPNT2"	"Spring"	30.110278	-95.436111	"Spring Creek"	"TX"	"ft"	92	95	99	102	"http://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=spnt2"	"08068500"	8598.80512908316	11181.8330887838	17422.9789214821	24002.5637211459
"SPOI4"	"Spencer"	43.128056	-95.210556	"Ocheyedan River"	"IA"	"ft"	7	8	9.5	10.5	"http://water.weather.gov/ahps2/hydrograph.php?wfo=fsd&gage=spoi4"	"06605000"	1186.1564309155	1572.41883227521	2549.41545737387	3719.50377062211
"SPOW1"	"Spokane"	47.659444	-117.448056	"Spokane River"	"WA"	"ft"	26	27	29	30	"http://water.weather.gov/ahps2/hydrograph.php?wfo=otx&gage=spow1"	"12422500"	27411.0998372121	32722.6818895359	44600	NA
"SPPA3"	"Palominas"	31.38	-110.110556	"San Pedro River"	"AZ"	"ft"	15	16	17	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=twc&gage=sppa3"	"09470500"	6754.72312960951	8041.47748295327	9403.19814375456	11072.6736252843
"SPRA3"	"Redington"	32.446111	-110.487778	"San Pedro River"	"AZ"	"ft"	12.4	14.5	16.5	19	"http://water.weather.gov/ahps2/hydrograph.php?wfo=twc&gage=spra3"	"09472050"	9179.69958908975	NA	NA	NA
"SPRC1"	"Spreckels"	36.631111	-121.671389	"Salinas River"	"CA"	"ft"	20	23	26	28	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mtr&gage=sprc1"	"11152500"	11462.5527275221	17241.9019688909	24510.7194692701	30286.1223471083
"SPRO3"	"Springfield"	44.093056	-122.956111	"Mohawk River (OR)"	"OR"	"ft"	12.5	15	22	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=pqr&gage=spro3"	"14165000"	4652.58576628393	6361.16955081175	12400.0944271126	15500
"SPRW2"	"Springfield"	39.446944	-78.654444	"South Branch Potomac River"	"WV"	"ft"	12	15	19	25	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lwx&gage=sprw2"	"01608500"	14903.1302847435	21379.3787195487	31590.0439579648	70008.7928548023
"SPTA3"	"Tombstone"	31.750833	-110.200556	"San Pedro River"	"AZ"	"ft"	13	15	17	19	"http://water.weather.gov/ahps2/hydrograph.php?wfo=twc&gage=spta3"	"09471550"	16891.120832765	25064.5788801279	NA	NA
"SPTN4"	"Spotswood"	40.389444	-74.390833	"Manalapan Brook"	"NJ"	"ft"	18.5	19	21	22	"http://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=sptn4"	"01405400"	247.187565985136	591.344367445801	3564.73890155847	5939.513685574
"SPUN1"	"St. Paul"	41.263333	-98.448889	"North Loup River"	"NE"	"ft"	6	7	10	12	"http://water.weather.gov/ahps2/hydrograph.php?wfo=gid&gage=spun1"	"06790500"	11887.0456580412	19379.4409626085	NA	NA
"SPYI3"	"Ft. Wayne Childrens Zoo"	41.104722	-85.157778	"Spy Run Creek"	"IN"	"ft"	9	11	12	13	"http://water.weather.gov/ahps2/hydrograph.php?wfo=iwx&gage=spyi3"	"04182808"	356.884640675548	717.475870110786	906.231065899088	1207.46390089422
"SQUW1"	"Snoqualmie Falls"	47.545278	-121.841111	"Snoqualmie River"	"WA"	"kcfs"	NA	20	31	41	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sew&gage=squw1"	"12144500"	NA	58092.2192223123	NA	NA
"SRAM8"	"Absarokee"	45.551144	-109.388031	"Stillwater River (South Central MT)"	"MT"	"ft"	NA	6.5	6.8	7.2	"http://water.weather.gov/ahps2/hydrograph.php?wfo=byz&gage=sram8"	"06205000"	NA	9628.28528072838	10154.9924127466	10857.2685887709
"SRCN4"	"Clinton"	40.639167	-74.915833	"Spruce Run"	"NJ"	"ft"	3	4	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=srcn4"	"01396800"	1012.13611095498	2220.13878441358	NA	NA
"SRCT2"	"Sterling City"	31.83	-100.993333	"North Concho River"	"TX"	"ft"	15	17	20	23	"http://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=srct2"	"08133500"	2064.27030541522	3257.73932229079	6819.50409419573	14143.1772208687
"SRGM8"	"St. Regis"	47.301944	-115.086389	"Clark Fork River"	"MT"	"ft"	18	19	21	22	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mso&gage=srgm8"	"12354500"	63211.8644067797	67474.5762711864	76000	NA
"SRGN4"	"Glen Gardner"	40.691389	-74.936944	"Spruce Run"	"NJ"	"ft"	5.5	7	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=phi&gage=srgn4"	"01396582"	645.085598583883	1558.7044619716	NA	NA
"SRGT2"	"Spring Branch"	29.860278	-98.383333	"Guadalupe River"	"TX"	"ft"	25	30	36	39	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=srgt2"	"08167500"	30870.6079173941	42871.8706769628	64819.6828110424	78978.4882664519
"SRKU1"	"East Fork nr Kingston"	38.196944	-112.150278	"Sevier River"	"UT"	"ft"	8	9	10	11	"http://water.weather.gov/ahps2/hydrograph.php?wfo=slc&gage=srku1"	"10189000"	48.9966373798642	NA	NA	NA
"SRLM8"	"Lawrence Park at Kalispell"	48.217222	-114.313611	"Stillwater River"	"MT"	"ft"	7	7.5	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=mso&gage=srlm8"	"12365700"	2398.14544643429	2769.60773987205	NA	NA
"SRRT2"	"SH 72 near Runge"	28.848611	-97.736944	"San Antonio River"	"TX"	"ft"	22	27	31	39	"http://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=srrt2"	"08188060"	4520.60661582964	7163.17750788031	9701.81441706022	NA
"SRSU1"	"St. George"	37.075278	-113.592222	"Santa Clara River"	"UT"	"ft"	12.9	13.9	14.3	14.7	"http://water.weather.gov/ahps2/hydrograph.php?wfo=slc&gage=srsu1"	"09413000"	5705.36506276151	6646.68933054393	7023.21903765691	7399.74874476987
"SRTM2"	"Sorrento"	39.391944	-76.660833	"Jones Falls"	"MD"	"ft"	10	13	15	18	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lwx&gage=srtm2"	"01589440"	2468.91983347869	5878.15551774935	8940.60228803044	13701.8825104443
"SRVM2"	"Bloomington"	39.501389	-79.123611	"Savage River"	"MD"	"ft"	9	NA	NA	NA	"http://water.weather.gov/ahps2/hydrograph.php?wfo=lwx&gage=srvm2"	"01597500"	8693.19136312929	NA	NA	NA
